word,difficulty,trickiness,band,band_label,aoa,syllables,letters,phonemes,freq_pm,pct_known,pos,patterns
glib,3,1,6,High School,13.4,1,4,4,0.8,0.56,Adjective,
toke,3,2,6,High School,13.3,1,4,3,0.8,0.56,Noun,
tome,3,2,6,High School,13.2,1,4,3,0.76,0.83,Noun,
sect,3,1,6,High School,13.39,1,4,4,0.73,0.95,Noun,
bleu,3,2,6,High School,13.38,1,4,3,0.69,0.72,Noun,
pate,3,2,6,High School,13.42,1,4,3,0.65,0.67,Noun,
grog,3,1,6,High School,13.0,1,4,4,0.63,0.48,Noun,
cur,3,1,6,High School,14.6,1,3,2,0.61,0.48,Noun,
zeal,3,2,6,High School,13.12,1,4,3,0.61,0.89,Noun,
bide,3,2,6,High School,13.56,1,4,3,0.55,0.86,Verb,
lout,3,2,6,High School,13.11,1,4,3,0.55,0.47,Noun,
nous,3,2,6,High School,13.25,1,4,3,0.55,0.42,Noun,
eau,3,4,6,High School,14.71,1,3,1,0.47,0.39,Noun,
psi,3,6,6,High School,14.86,1,3,2,0.47,0.7,Noun,silent-p
ion,3,1,6,High School,13.82,2,3,3,0.39,0.94,Noun,
brut,3,1,6,High School,13.09,1,4,4,0.29,0.55,Noun,
dais,3,2,6,High School,13.14,1,4,3,0.27,0.33,Noun,
dun,3,1,6,High School,13.0,1,3,3,0.25,0.26,Noun,
eon,3,1,6,High School,14.06,2,3,3,0.25,0.95,Noun,
roan,3,2,6,High School,13.0,1,4,3,0.25,0.63,Noun,
sot,3,1,6,High School,13.92,1,3,3,0.25,0.63,Noun,
jute,3,2,6,High School,13.17,1,4,3,0.24,0.67,Noun,
maw,3,1,6,High School,13.91,1,3,2,0.24,0.52,Noun,
soc,3,1,6,High School,13.0,1,3,3,0.22,0.17,Noun,
vex,3,1,6,High School,14.4,1,3,4,0.2,0.83,Verb,
wry,3,6,6,High School,13.4,1,3,2,0.2,0.83,Adjective,silent-w
ser,3,1,6,High School,13.57,1,3,3,0.18,0.39,Noun,
mol,3,1,6,High School,13.8,1,3,3,0.14,0.45,Noun,
eke,3,1,6,High School,13.5,1,3,2,0.08,0.7,Verb,
ohm,3,1,6,High School,14.0,1,3,2,0.08,0.76,Noun,
hob,3,1,6,High School,14.0,1,3,3,0.06,0.84,Noun,
sherry,4,8,6,High School,13.58,2,6,4,13.82,1.0,Noun,double-letter
sector,4,3,6,High School,13.0,2,6,5,7.06,0.89,Noun,
rehab,4,1,6,High School,13.58,2,5,5,6.49,1.0,Noun,
resume,4,3,6,High School,13.47,2,6,5,5.69,1.0,Verb,
valet,4,3,6,High School,13.67,2,5,4,5.16,1.0,Noun,
plasma,4,1,6,High School,13.05,2,6,6,4.98,1.0,Noun,
bloke,4,2,6,High School,13.88,1,5,4,4.67,0.89,Noun,
merger,4,6,6,High School,13.1,2,6,4,3.96,1.0,Noun,
consul,4,1,6,High School,13.16,2,6,6,3.61,1.0,Noun,
gamma,4,6,6,High School,14.06,2,5,4,3.51,0.94,Noun,double-letter
karma,4,1,6,High School,13.67,2,5,5,3.45,1.0,Noun,
abbey,4,8,6,High School,13.06,2,5,3,3.18,0.86,Noun,double-letter
frat,4,1,6,High School,14.8,1,4,4,3.14,0.83,Noun,
stein,4,6,6,High School,14.32,1,5,4,3.04,0.81,Name,ie/ei
recon,4,1,6,High School,13.89,2,5,5,2.92,0.9,Noun,
martyr,4,3,6,High School,13.0,2,6,5,2.59,0.95,Noun,
curry,4,6,6,High School,13.28,2,5,4,2.43,1.0,Noun,double-letter
latte,4,6,6,High School,13.47,2,5,4,2.41,1.0,Noun,double-letter
douche,4,7,6,High School,13.39,1,6,3,2.35,1.0,Noun,
ether,4,5,6,High School,13.44,2,5,3,2.12,0.89,Noun,
lotus,4,1,6,High School,13.59,2,5,5,2.04,0.89,Noun,
prima,4,1,6,High School,13.27,2,5,5,1.82,0.83,Noun,
gala,4,1,6,High School,14.06,2,4,4,1.76,0.94,Noun,
troupe,4,5,6,High School,13.25,1,6,4,1.76,0.84,Noun,
nitro,4,1,6,High School,13.0,2,5,5,1.71,1.0,Noun,
graft,4,1,6,High School,13.8,1,5,5,1.65,0.79,Noun,
aorta,4,2,6,High School,13.06,3,5,5,1.53,0.84,Noun,
diva,4,1,6,High School,13.58,2,4,4,1.53,1.0,Noun,
guru,4,1,6,High School,13.94,2,4,4,1.53,0.95,Noun,
latex,4,1,6,High School,13.48,2,5,6,1.45,1.0,Noun,
tract,4,1,6,High School,13.67,1,5,5,1.43,1.0,Noun,
pagan,4,1,6,High School,13.0,2,5,5,1.35,0.94,Adjective,
valor,4,3,6,High School,13.44,2,5,4,1.25,1.0,Noun,
bona,4,1,6,High School,14.67,2,4,4,1.24,0.33,Adjective,
femme,4,8,6,High School,13.71,1,5,3,1.24,0.89,Noun,double-letter
lorry,4,6,6,High School,13.56,2,5,4,1.2,0.47,Noun,double-letter
milt,4,1,6,High School,14.56,1,4,4,1.18,0.47,Noun,
moot,4,5,6,High School,14.25,1,4,3,1.18,0.84,Adjective,double-letter
audit,4,3,6,High School,13.5,2,5,4,1.12,1.0,Noun,
cynic,4,1,6,High School,13.07,2,5,5,1.1,0.79,Noun,
nein,4,5,6,High School,14.33,1,4,3,1.08,0.32,Noun,ie/ei
flux,4,1,6,High School,14.5,1,4,5,1.04,0.86,Noun,
hooch,4,8,6,High School,13.06,1,5,3,1.04,0.89,Noun,double-letter
guile,4,5,6,High School,13.25,1,5,3,1.02,0.44,Noun,
smelt,4,1,6,High School,13.64,1,5,5,1.02,1.0,Verb,
swill,4,6,6,High School,14.0,1,5,4,0.96,0.74,Noun,double-letter
shunt,4,3,6,High School,13.53,1,5,4,0.94,0.94,Noun,
angst,4,1,6,High School,13.12,1,5,5,0.92,0.84,Noun,
niche,4,5,6,High School,14.06,1,5,3,0.92,0.94,Noun,
opus,4,1,6,High School,13.85,2,4,4,0.9,0.68,Noun,
caste,4,2,6,High School,13.07,1,5,4,0.86,0.74,Noun,
envoy,4,3,6,High School,13.11,2,5,4,0.86,0.95,Noun,
kudos,4,1,6,High School,13.26,2,5,5,0.86,1.0,Noun,
quiche,4,7,6,High School,13.13,1,6,3,0.84,0.79,Noun,
tweet,4,6,6,High School,13.05,1,5,4,0.84,1.0,Verb,double-letter
duma,4,1,6,High School,14.5,2,4,4,0.8,0.1,Name,
trite,4,3,6,High School,13.0,1,5,4,0.78,0.72,Adjective,
trig,4,1,6,High School,13.94,1,4,4,0.76,0.84,Noun,
stint,4,1,6,High School,13.06,1,5,5,0.75,1.0,Noun,
skiff,4,6,6,High School,13.2,1,5,4,0.73,0.56,Noun,double-letter
crass,4,6,6,High School,13.69,1,5,4,0.71,0.72,Adjective,double-letter
ruddy,4,6,6,High School,13.31,2,5,4,0.71,0.84,Adjective,double-letter
scrip,4,3,6,High School,13.0,1,5,5,0.71,0.43,Noun,sc
aria,4,1,6,High School,13.75,3,4,4,0.69,0.67,Noun,
circa,4,3,6,High School,13.12,2,5,4,0.69,0.9,Adverb,
hakim,4,1,6,High School,13.33,2,5,5,0.69,0.32,Verb,
futon,4,1,6,High School,13.0,2,5,5,0.67,0.89,Noun,
jour,4,2,6,High School,14.53,1,4,3,0.67,0.83,Noun,
belay,4,3,6,High School,13.0,2,5,4,0.65,0.72,Verb,
lira,4,1,6,High School,13.27,2,4,4,0.63,0.83,Noun,
coupe,4,5,6,High School,13.0,1,5,3,0.61,0.83,Noun,
euro,4,1,6,High School,13.89,2,4,4,0.61,1.0,Adjective,
samba,4,1,6,High School,13.13,2,5,5,0.57,0.75,Noun,
dado,4,1,6,High School,13.2,2,4,4,0.55,0.26,Noun,
guise,4,5,6,High School,13.12,1,5,3,0.55,0.89,Noun,
hilt,4,1,6,High School,14.4,1,4,4,0.55,0.75,Noun,
plait,4,2,6,High School,13.0,1,5,4,0.55,0.44,Noun,
capo,4,1,6,High School,13.7,2,4,4,0.51,0.56,Noun,
colic,4,1,6,High School,13.06,2,5,5,0.51,0.81,Adjective,
dregs,4,1,6,High School,13.48,1,5,5,0.51,0.8,Noun,
faun,4,2,6,High School,13.72,1,4,3,0.51,0.95,Noun,
prawn,4,2,6,High School,13.06,1,5,4,0.51,0.85,Noun,
segue,4,5,6,High School,13.67,1,5,3,0.51,0.63,Verb,
droll,4,6,6,High School,13.08,1,5,4,0.49,0.72,Adjective,double-letter
staph,4,3,6,High School,13.5,1,5,4,0.49,0.95,Noun,
deco,4,1,6,High School,13.93,2,4,4,0.43,0.74,Noun,
mire,4,2,6,High School,13.94,1,4,3,0.43,0.8,Noun,
sari,4,1,6,High School,13.44,2,4,4,0.43,0.5,Noun,
taro,4,1,6,High School,14.2,2,4,4,0.43,0.53,Noun,
alky,4,1,6,High School,14.18,2,4,4,0.41,0.61,Adjective,
zeta,4,1,6,High School,14.33,2,4,4,0.41,0.79,Noun,
moll,4,5,6,High School,13.7,1,4,3,0.39,0.57,Name,double-letter
ogle,4,1,6,High School,13.22,2,4,4,0.37,0.95,Verb,
ouzo,4,3,6,High School,13.33,2,4,3,0.35,0.33,Noun,
ulna,4,1,6,High School,13.92,2,4,4,0.35,0.72,Noun,
ankh,4,2,6,High School,14.8,1,4,3,0.33,0.48,Noun,
onyx,4,1,6,High School,13.29,2,4,5,0.33,0.94,Noun,
quell,4,6,6,High School,13.58,1,5,4,0.33,0.67,Verb,double-letter
truss,4,6,6,High School,13.4,1,5,4,0.33,0.83,Noun,double-letter
fete,4,2,6,High School,14.46,1,4,3,0.31,0.68,Noun,
pyre,4,3,6,High School,14.07,2,4,3,0.29,0.71,Noun,
skulk,4,1,6,High School,13.29,1,5,5,0.29,0.74,Verb,
sump,4,1,6,High School,13.92,1,4,4,0.27,0.72,Noun,
gauss,4,8,6,High School,13.27,1,5,3,0.25,0.61,Noun,double-letter
shirk,4,5,6,High School,13.0,1,5,3,0.25,0.78,Verb,
wane,4,2,6,High School,13.53,1,4,3,0.25,1.0,Verb,
croon,4,6,6,High School,13.33,1,5,4,0.24,0.71,Verb,double-letter
rapt,4,1,6,High School,14.69,1,4,4,0.24,0.68,Adjective,
floe,4,2,6,High School,14.17,1,4,3,0.22,0.6,Noun,
swath,4,3,6,High School,13.38,1,5,4,0.22,0.72,Noun,
bevy,4,1,6,High School,13.5,2,4,4,0.2,0.57,Noun,
dram,4,1,6,High School,13.13,1,4,4,0.2,0.83,Noun,
shoal,4,5,6,High School,13.07,1,5,3,0.2,0.79,Noun,
spate,4,3,6,High School,13.19,1,5,4,0.2,0.84,Noun,
yare,4,2,6,High School,13.33,1,4,3,0.2,0.17,Noun,
sine,4,2,6,High School,13.69,1,4,3,0.18,0.84,Noun,
doff,4,5,6,High School,14.5,1,4,3,0.16,0.38,Verb,double-letter
dour,4,3,6,High School,13.14,2,4,3,0.16,0.78,Adjective,
foist,4,2,6,High School,13.08,1,5,4,0.16,0.72,Noun,
alum,4,1,6,High School,13.06,2,4,4,0.14,0.86,Noun,
coda,4,1,6,High School,13.0,2,4,4,0.14,0.64,Noun,
doge,4,2,6,High School,13.0,1,4,3,0.14,0.47,Noun,
goad,4,2,6,High School,13.14,1,4,3,0.14,0.74,Verb,
taw,4,1,6,High School,14.75,1,3,2,0.14,0.2,Verb,
abut,4,1,6,High School,13.11,2,4,4,0.12,0.43,Verb,
byte,4,2,6,High School,13.57,1,4,3,0.12,1.0,Noun,
cask,4,1,6,High School,13.12,1,4,4,0.12,0.89,Noun,
cay,4,1,6,High School,14.7,1,3,2,0.12,0.56,Verb,
cine,4,2,6,High School,14.44,1,4,3,0.12,0.47,Noun,
frosh,4,2,6,High School,13.0,1,5,4,0.12,0.37,Noun,
laud,4,2,6,High School,13.0,1,4,3,0.12,0.7,Verb,
purl,4,2,6,High School,14.2,1,4,3,0.12,0.26,Verb,
bilk,4,1,6,High School,13.88,1,4,4,0.1,0.42,Verb,
cowl,4,2,6,High School,13.53,1,4,3,0.1,1.0,Noun,
dace,4,2,6,High School,14.25,1,4,3,0.1,0.22,Noun,
gink,4,1,6,High School,13.6,1,4,4,0.1,0.28,Noun,
glom,4,1,6,High School,13.14,1,4,4,0.1,0.39,Verb,
nock,4,2,6,High School,13.33,1,4,3,0.1,0.43,Noun,
pone,4,2,6,High School,14.18,1,4,3,0.1,0.55,Noun,
thro,4,2,6,High School,13.22,1,4,3,0.1,0.47,Noun,
dreg,4,1,6,High School,13.59,1,4,4,0.08,0.94,Verb,
lyre,4,2,6,High School,13.47,1,4,3,0.08,0.81,Noun,
blat,4,1,6,High School,13.2,1,4,4,0.06,0.56,Noun,
cert,4,1,6,High School,13.0,1,4,4,0.06,0.47,Noun,
hasp,4,1,6,High School,13.2,1,4,4,0.06,0.56,Noun,
geld,4,1,6,High School,13.15,1,4,4,0.04,0.68,Verb,
gibe,4,2,6,High School,13.33,1,4,3,0.04,0.5,Noun,
teem,4,5,6,High School,13.33,1,4,3,0.04,0.67,Verb,double-letter
dup,4,1,6,High School,14.4,1,3,3,0.02,0.26,Verb,
frap,4,1,6,High School,13.17,1,4,4,0.02,0.33,Verb,
lank,4,1,6,High School,13.36,1,4,4,0.02,0.74,Verb,
ret,4,1,6,High School,13.7,1,3,3,0.02,0.53,Noun,
roil,4,2,6,High School,13.0,1,4,3,0.02,0.74,Verb,
sym,4,1,6,High School,14.29,1,3,3,0.02,0.39,Noun,
federal,5,4,6,High School,13.5,3,7,6,23.0,1.0,Adjective,
lesbian,5,2,6,High School,13.05,3,7,7,9.51,1.0,Noun,
morphine,5,6,6,High School,13.22,2,8,6,6.49,1.0,Noun,
artery,5,4,6,High School,13.06,3,6,5,5.31,0.89,Noun,
pension,5,7,6,High School,13.28,2,7,6,4.84,1.0,Noun,-sion
asylum,5,2,6,High School,13.1,3,6,6,4.59,1.0,Noun,
intern,5,3,6,High School,14.0,2,6,5,4.55,1.0,Noun,
signor,5,5,6,High School,13.33,2,6,6,4.0,0.67,Noun,gn
matrix,5,1,6,High School,14.42,2,6,7,3.8,0.95,Noun,
milord,5,1,6,High School,14.14,2,6,6,3.61,0.37,Noun,
ensign,5,7,6,High School,13.58,2,6,5,3.55,0.81,Name,gn
geisha,5,8,6,High School,14.24,2,6,4,2.86,0.94,Noun,ie/ei
valium,5,2,6,High School,13.67,3,6,6,2.73,0.83,Noun,
kosher,5,6,6,High School,13.29,2,6,4,2.69,0.94,Adjective,
module,5,3,6,High School,13.42,2,6,5,2.67,1.0,Noun,
cognac,5,5,6,High School,14.16,2,6,6,2.65,0.95,Noun,gn
fusion,5,5,6,High School,13.63,2,6,6,2.61,1.0,Noun,-sion
milady,5,2,6,High School,13.18,3,6,6,2.57,0.61,Noun,
bookie,5,10,6,High School,13.65,2,6,4,2.55,0.94,Noun,double-letter|ie/ei
chateau,5,8,6,High School,13.22,2,7,4,2.53,0.95,Noun,
sordid,5,1,6,High School,13.62,2,6,6,2.49,0.72,Adjective,
regime,5,3,6,High School,13.0,2,6,5,2.31,1.0,Noun,
fetish,5,3,6,High School,13.44,2,6,5,2.29,1.0,Noun,
implant,5,2,6,High School,13.0,2,7,7,2.14,1.0,Noun,
hacker,5,6,6,High School,13.39,2,6,4,2.12,1.0,Noun,
hybrid,5,1,6,High School,14.3,2,6,6,2.04,1.0,Noun,
midterm,5,4,6,High School,13.16,2,7,6,1.98,1.0,Noun,
bijou,5,3,6,High School,14.36,2,5,4,1.82,0.52,Noun,
farrow,5,8,6,High School,14.0,2,6,4,1.76,0.56,Name,double-letter
chemo,5,3,6,High School,14.24,2,5,4,1.75,0.94,Noun,
lupus,5,1,6,High School,14.29,2,5,5,1.73,0.95,Noun,
futile,5,1,6,High School,13.11,2,6,6,1.61,1.0,Adjective,
cipher,5,6,6,High School,13.82,2,6,4,1.49,0.94,Noun,
omega,5,2,6,High School,13.24,3,5,5,1.49,0.94,Noun,
dowry,5,8,6,High School,14.59,2,5,4,1.47,0.89,Noun,silent-w
nebula,5,2,6,High School,13.38,3,6,7,1.47,0.8,Noun,
uplink,5,1,6,High School,13.92,2,6,6,1.47,0.72,Noun,
enema,5,2,6,High School,13.56,3,5,5,1.41,0.95,Noun,
homage,5,6,6,High School,13.72,2,6,4,1.31,0.95,Noun,
confer,5,3,6,High School,13.39,2,6,5,1.29,0.95,Verb,
cartel,5,1,6,High School,14.06,2,6,6,1.27,0.95,Noun,
livery,5,4,6,High School,13.0,3,6,5,1.27,0.79,Noun,
lucid,5,1,6,High School,13.74,2,5,5,1.27,1.0,Adjective,
pretext,5,2,6,High School,13.06,2,7,8,1.27,0.94,Noun,
docket,5,3,6,High School,13.0,2,6,5,1.2,0.89,Noun,
oxide,5,1,6,High School,14.53,2,5,5,1.2,1.0,Noun,
condor,5,3,6,High School,13.57,2,6,5,1.18,0.78,Noun,
mosque,5,5,6,High School,14.12,1,6,4,1.18,0.89,Noun,
sulfur,5,3,6,High School,13.6,2,6,5,1.18,1.0,Noun,
duress,5,7,6,High School,14.0,2,6,5,1.16,0.95,Noun,double-letter
upload,5,3,6,High School,13.33,2,6,5,1.14,1.0,Verb,
liege,5,8,6,High School,14.64,1,5,3,1.12,0.78,Noun,ie/ei
nexus,5,1,6,High School,14.59,2,5,6,1.12,0.89,Noun,
bestow,5,3,6,High School,13.53,2,6,5,1.1,0.9,Verb,
libel,5,1,6,High School,14.12,2,5,5,1.1,0.84,Noun,
modem,5,1,6,High School,13.75,2,5,5,1.08,1.0,Noun,
sadist,5,1,6,High School,13.72,2,6,6,1.08,0.95,Noun,
backer,5,6,6,High School,13.1,2,6,4,1.06,1.0,Noun,
enzyme,5,3,6,High School,13.77,2,6,5,1.06,1.0,Noun,
luger,5,3,6,High School,13.77,2,5,4,1.04,0.62,Noun,
whence,5,8,6,High School,14.12,1,6,4,1.04,0.9,Adverb,-ence
alloy,5,8,6,High School,14.53,2,5,3,1.02,1.0,Noun,double-letter
hither,5,6,6,High School,13.07,2,6,4,1.0,0.95,Adverb,
zephyr,5,6,6,High School,13.69,2,6,4,0.98,0.84,Noun,
astral,5,1,6,High School,13.2,2,6,6,0.96,0.83,Adjective,
cordon,5,1,6,High School,13.43,2,6,6,0.96,0.78,Noun,
desist,5,1,6,High School,13.33,2,6,6,0.96,1.0,Verb,
punchy,5,3,6,High School,13.18,2,6,5,0.96,0.81,Adjective,
reefer,5,8,6,High School,13.76,2,6,4,0.96,0.89,Noun,double-letter
gothic,5,3,6,High School,13.63,2,6,5,0.94,1.0,Adjective,
quince,5,3,6,High School,14.0,1,6,5,0.92,0.83,Noun,
cabana,5,2,6,High School,13.12,3,6,6,0.9,0.94,Noun,
proxy,5,1,6,High School,14.88,2,5,6,0.9,0.94,Noun,
rectal,5,1,6,High School,13.06,2,6,6,0.9,0.94,Adjective,
viral,5,1,6,High School,14.11,2,5,5,0.88,0.95,Adjective,
yuppie,5,10,6,High School,13.33,2,6,4,0.88,0.95,Noun,double-letter|ie/ei
toner,5,3,6,High School,14.16,2,5,4,0.86,0.95,Noun,
inept,5,1,6,High School,14.29,2,5,5,0.84,0.81,Adjective,
mantra,5,1,6,High School,13.74,2,6,6,0.84,0.95,Noun,
conga,5,1,6,High School,13.65,2,5,5,0.82,0.94,Noun,
facade,5,3,6,High School,13.0,2,6,5,0.82,1.0,Noun,
mores,5,1,6,High School,13.86,2,5,5,0.82,0.74,Noun,
wanton,5,1,6,High School,13.69,2,6,6,0.82,0.84,Adjective,
cirque,5,7,6,High School,14.36,1,6,3,0.8,0.78,Noun,
hazmat,5,1,6,High School,13.31,2,6,6,0.8,0.76,Noun,
hookup,5,7,6,High School,13.61,2,6,5,0.78,1.0,Noun,double-letter
matron,5,1,6,High School,13.2,2,6,6,0.78,0.79,Noun,
mutton,5,7,6,High School,13.15,2,6,5,0.78,0.68,Noun,double-letter
fennel,5,7,6,High School,13.68,2,6,5,0.76,0.95,Noun,double-letter
innate,5,8,6,High School,13.58,2,6,4,0.76,1.0,Adjective,double-letter
sigma,5,1,6,High School,14.36,2,5,5,0.75,0.74,Noun,
soiree,5,7,6,High School,13.41,2,6,5,0.75,0.85,Noun,double-letter
exempt,5,1,6,High School,13.11,2,6,7,0.73,1.0,Adjective,
moxie,5,4,6,High School,13.71,2,5,5,0.73,0.78,Noun,ie/ei
revue,5,1,6,High School,13.71,2,5,5,0.73,0.74,Noun,
torque,5,5,6,High School,13.29,1,6,4,0.73,0.94,Noun,
kraken,5,1,6,High School,13.44,2,6,6,0.71,0.47,Noun,
robust,5,1,6,High School,13.16,2,6,6,0.71,0.95,Adjective,
ermine,5,6,6,High School,13.6,2,6,4,0.69,0.53,Noun,
gilded,5,1,6,High School,13.24,2,6,6,0.69,0.89,Adjective,
kewpie,5,7,6,High School,13.17,2,6,5,0.69,0.6,Noun,ie/ei
revert,5,3,6,High School,13.11,2,6,5,0.69,1.0,Verb,
troth,5,3,6,High School,14.25,1,5,4,0.69,0.67,Noun,
valise,5,3,6,High School,13.56,2,6,5,0.69,0.5,Noun,
parlay,5,3,6,High School,13.56,2,6,5,0.67,0.89,Noun,
xenon,5,1,6,High School,14.62,2,5,5,0.67,0.62,Noun,
aloof,5,6,6,High School,13.41,2,5,4,0.65,0.94,Adjective,double-letter
lurid,5,1,6,High School,13.69,2,5,5,0.65,0.68,Adjective,
motif,5,1,6,High School,13.55,2,5,5,0.65,0.89,Noun,
vegan,5,1,6,High School,14.16,2,5,5,0.65,1.0,Noun,
putrid,5,1,6,High School,13.14,2,6,7,0.63,1.0,Adjective,
amino,5,2,6,High School,13.78,3,5,5,0.61,0.95,Noun,
covey,5,3,6,High School,13.67,2,5,4,0.61,0.6,Noun,
lusty,5,1,6,High School,13.88,2,5,5,0.61,0.94,Adjective,
pestle,5,1,6,High School,13.0,2,6,6,0.61,0.79,Noun,
ardent,5,1,6,High School,13.27,2,6,6,0.59,0.79,Adjective,
chaste,5,5,6,High School,13.11,1,6,4,0.59,0.95,Adjective,
cobalt,5,1,6,High School,13.47,2,6,6,0.59,1.0,Noun,
reboot,5,7,6,High School,13.56,2,6,5,0.59,0.95,Verb,double-letter
cagey,5,3,6,High School,13.86,2,5,4,0.57,0.74,Adjective,
deduce,5,3,6,High School,13.0,2,6,5,0.57,1.0,Verb,
placid,5,1,6,High School,13.11,2,6,6,0.57,1.0,Adjective,
query,5,1,6,High School,13.58,2,5,5,0.57,0.95,Noun,
satyr,5,1,6,High School,13.36,2,5,5,0.57,0.74,Noun,
barman,5,1,6,High School,13.33,2,6,6,0.55,0.9,Noun,
deity,5,5,6,High School,13.0,3,5,5,0.55,0.95,Noun,ie/ei
hooter,5,8,6,High School,13.12,2,6,4,0.55,0.89,Noun,double-letter
incur,5,3,6,High School,13.75,2,5,4,0.55,0.95,Verb,
amity,5,2,6,High School,13.14,3,5,5,0.53,0.67,Noun,
dorsal,5,1,6,High School,13.0,2,6,6,0.53,0.85,Adjective,
palsy,5,1,6,High School,14.25,2,5,5,0.53,0.63,Noun,
pylon,5,1,6,High School,13.47,2,5,5,0.53,0.77,Noun,
throes,5,5,6,High School,14.0,1,6,4,0.53,0.83,Noun,
impede,5,3,6,High School,13.26,2,6,5,0.51,0.95,Verb,
levee,5,6,6,High School,13.43,2,5,4,0.51,0.95,Noun,double-letter
typhus,5,3,6,High School,13.11,2,6,5,0.51,0.51,Noun,
winger,5,6,6,High School,13.27,2,6,4,0.51,0.79,Noun,
fondle,5,1,6,High School,13.0,2,6,6,0.49,1.0,Verb,
hymen,5,1,6,High School,13.81,2,5,5,0.49,0.84,Noun,
lager,5,3,6,High School,14.0,2,5,4,0.49,0.95,Noun,
miter,5,3,6,High School,13.29,2,5,4,0.49,0.78,Noun,
pesto,5,1,6,High School,13.8,2,5,5,0.49,0.95,Noun,
phlox,5,1,6,High School,14.57,1,5,5,0.49,0.39,Noun,
schlep,5,5,6,High School,13.0,1,6,5,0.49,0.84,Verb,sc
sleight,5,10,6,High School,13.29,1,7,4,0.49,0.89,Noun,ie/ei|gh
telex,5,1,6,High School,13.8,2,5,6,0.49,0.53,Noun,
acquit,5,3,6,High School,13.22,2,6,5,0.47,1.0,Noun,
exhume,5,1,6,High School,13.06,2,6,7,0.47,0.89,Verb,
gullet,5,7,6,High School,13.35,2,6,5,0.47,0.89,Noun,double-letter
quasi,5,1,6,High School,13.27,2,5,5,0.47,0.83,Adjective,
sulfa,5,1,6,High School,14.08,2,5,5,0.47,0.63,Noun,
boodle,5,7,6,High School,13.12,2,6,5,0.45,0.44,Noun,double-letter
feign,5,10,6,High School,13.93,1,5,3,0.45,0.83,Verb,ie/ei|gn
grouse,5,5,6,High School,13.0,1,6,4,0.45,0.9,Noun,
kismet,5,1,6,High School,13.12,2,6,6,0.45,0.44,Noun,
moray,5,5,6,High School,13.29,2,5,3,0.45,0.74,Noun,
shanty,5,3,6,High School,13.33,2,6,5,0.45,0.95,Noun,
admin,5,1,6,High School,13.89,2,5,5,0.43,0.95,Noun,
delude,5,3,6,High School,13.28,2,6,5,0.43,1.0,Verb,
dodgy,5,3,6,High School,13.93,2,5,4,0.43,0.83,Adjective,
foray,5,3,6,High School,13.85,2,5,4,0.43,0.62,Noun,
lancer,5,3,6,High School,13.12,2,6,5,0.43,0.81,Noun,
playa,5,3,6,High School,14.23,2,5,4,0.43,0.72,Noun,
tarmac,5,1,6,High School,13.35,2,6,6,0.43,0.77,Noun,
culpa,5,1,6,High School,13.25,2,5,5,0.41,0.44,Noun,
incite,5,3,6,High School,13.12,2,6,5,0.41,0.89,Verb,
stoic,5,1,6,High School,14.0,2,5,5,0.41,0.89,Adjective,
avast,5,1,6,High School,13.5,2,5,5,0.39,0.63,Verb,
bisque,5,5,6,High School,14.0,1,6,4,0.39,0.89,Noun,
guano,5,1,6,High School,13.15,2,5,5,0.39,0.72,Noun,
modus,5,1,6,High School,13.1,2,5,5,0.39,0.56,Noun,
pithy,5,3,6,High School,13.14,2,5,4,0.39,0.78,Adjective,
schist,5,7,6,High School,13.62,1,6,4,0.39,0.44,Noun,sc
splice,5,3,6,High School,13.32,1,6,5,0.39,1.0,Verb,
vita,5,1,6,High School,14.9,2,4,4,0.39,0.53,Noun,
gimpy,5,1,6,High School,13.47,2,5,5,0.37,0.9,Adjective,
jaunt,5,2,6,High School,14.94,1,5,4,0.37,0.85,Noun,
salvo,5,1,6,High School,14.33,2,5,5,0.37,0.47,Noun,
stasis,5,1,6,High School,13.22,2,6,6,0.37,0.9,Noun,
stupor,5,3,6,High School,13.11,2,6,5,0.37,0.95,Noun,
carat,5,1,6,High School,13.25,2,5,5,0.35,1.0,Noun,
chasm,5,1,6,High School,14.33,2,5,5,0.35,0.95,Noun,
demean,5,3,6,High School,13.11,2,6,5,0.35,0.95,Verb,
inert,5,3,6,High School,13.1,2,5,4,0.35,0.95,Adjective,
morose,5,6,6,High School,13.0,2,6,4,0.35,0.94,Adjective,
negate,5,3,6,High School,13.11,2,6,5,0.35,0.95,Verb,
pewter,5,3,6,High School,13.25,2,6,5,0.35,0.84,Noun,
rector,5,3,6,High School,13.17,2,6,5,0.35,0.67,Noun,
billet,5,7,6,High School,13.2,2,6,5,0.33,0.56,Noun,double-letter
poser,5,3,6,High School,13.22,2,5,4,0.33,1.0,Noun,
trove,5,3,6,High School,14.45,1,5,4,0.33,0.58,Noun,
beget,5,1,6,High School,14.2,2,5,5,0.31,0.83,Verb,
brine,5,2,6,High School,14.25,1,5,4,0.31,0.89,Noun,
cava,5,1,6,High School,14.56,2,4,4,0.31,0.5,Noun,
offing,5,8,6,High School,13.0,2,6,4,0.31,0.74,Noun,double-letter
rayon,5,3,6,High School,13.06,2,5,4,0.31,0.81,Noun,
chaise,5,7,6,High School,13.33,1,6,3,0.29,0.79,Noun,
evoke,5,3,6,High School,13.05,2,5,4,0.29,1.0,Verb,
infirm,5,3,6,High School,13.12,2,6,5,0.29,0.89,Adjective,
